-0,058,0,058,1,015,-174,210,83,310,177,220,0,000,9,581,-1,108
-0,050,0,050,0,984,-174,210,83,310,177,220,-0,078,9,581,-1,108
-0,046,0,050,1,011,-174,210,83,310,177,220,-0,078,9,581,-1,108
-0,050,0,050,1,000,-174,210,83,310,177,220,0,000,9,581,-1,147
-0,046,0,050,1,019,-174,210,83,320,177,210,-0,078,9,581,-1,108
-0,046,0,050,1,019,-174,210,83,320,177,210,-0,078,9,581,-1,108
-0,050,0,050,1,007,-174,210,83,320,177,210,-0,039,9,581,-1,147
-0,046,0,046,1,011,-174,210,83,320,177,210,-0,039,9,581,-1,108
-0,050,0,042,1,019,-174,210,83,320,177,210,-0,078,9,581,-1,108
-0,050,0,050,1,015,-174,220,83,320,177,210,-0,039,9,581,-1,108
-0,050,0,050,1,007,-174,220,83,320,177,210,-0,078,9,581,-1,147
-0,046,0,046,1,011,-174,220,83,320,177,210,-0,078,9,542,-1,108
-0,046,0,050,1,011,-174,220,83,320,177,210,-0,039,9,581,-1,108
-0,046,0,046,1,003,-174,220,83,330,177,210,-0,078,9,581,-1,147
-0,046,0,050,1,003,-174,220,83,320,177,210,-0,078,9,581,-1,079
-0,046,0,050,1,023,-174,220,83,320,177,210,-0,078,9,620,-1,147
-0,046,0,050,1,011,-174,250,83,320,177,180,-0,078,9,581,-1,108
-0,050,0,050,1,015,-174,250,83,320,177,180,-0,078,9,620,-1,108
-0,054,0,050,1,054,-174,270,83,320,177,150,-0,039,9,581,-1,108
-0,050,0,046,1,015,-174,310,83,320,177,120,-0,078,9,581,-1,147
-0,046,0,046,1,015,-174,310,83,320,177,110,-0,039,9,581,-1,108
-0,054,0,050,1,011,-174,330,83,320,177,090,-0,039,9,581,-1,147
-0,050,0,050,1,011,-174,330,83,310,177,100,-0,078,9,620,-1,147
-0,050,0,039,1,000,-174,320,83,320,177,110,-0,078,9,581,-1,147
-0,046,0,050,1,023,-174,340,83,320,177,090,-0,039,9,581,-1,108
-0,054,0,050,1,015,-174,340,83,320,177,080,-0,078,9,581,-1,108
-0,050,0,050,1,011,-174,340,83,320,177,090,-0,078,9,620,-1,147
-0,046,0,050,1,011,-174,330,83,320,177,100,-0,039,9,581,-1,108
-0,054,0,050,0,996,-174,320,83,320,177,100,-0,039,9,581,-1,147
-0,054,0,050,1,007,-174,320,83,320,177,110,-0,039,9,581,-1,108
-0,046,0,046,1,023,-174,310,83,320,177,110,-0,078,9,581,-1,108
-0,050,0,050,1,027,-174,310,83,320,177,120,-0,039,9,581,-1,147
-0,046,0,050,1,011,-174,300,83,320,177,120,-0,078,9,581,-1,108
-0,046,0,054,1,011,-174,300,83,320,177,130,-0,039,9,581,-1,147
-0,054,0,050,1,000,-174,290,83,320,177,130,-0,039,9,581,-1,147
-0,050,0,046,1,019,-174,290,83,330,177,140,-0,118,9,620,-1,147
