-0.031,0.066,1.007,-18.840,88.190,130.450,-0.024,0.981,-0.020
-0.035,0.066,1.015,-18.910,88.190,130.380,-0.024,0.977,-0.016
-0.039,0.070,1.007,-18.920,88.190,130.370,-0.024,0.981,-0.024
-0.035,0.062,1.007,-18.950,88.190,130.340,-0.024,0.977,-0.016
-0.035,0.066,1.007,-19.020,88.190,130.270,-0.028,0.981,-0.016
-0.035,0.066,1.007,-19.020,88.190,130.270,-0.024,0.978,-0.020
-0.035,0.066,1.015,-19.050,88.190,130.250,-0.024,0.985,-0.024
-0.035,0.062,1.015,-19.050,88.190,130.240,-0.024,0.981,-0.024
-0.039,0.066,1.007,-19.100,88.190,130.190,-0.024,0.978,-0.020
-0.039,0.062,1.007,-19.070,88.190,130.220,-0.028,0.977,-0.020
-0.035,0.066,1.007,-19.020,88.190,130.270,-0.024,0.978,-0.020
-0.039,0.066,1.015,-19.030,88.190,130.260,-0.024,0.985,-0.024
-0.039,0.070,1.011,-19.080,88.190,130.220,-0.024,0.978,-0.020
-0.035,0.066,1.023,-19.100,88.190,130.190,-0.028,0.985,-0.028
-0.042,0.070,1.027,-19.120,88.190,130.170,-0.028,0.981,-0.020
-0.035,0.066,1.019,-19.130,88.190,130.160,-0.028,0.981,-0.020
-0.035,0.070,1.011,-19.170,88.190,130.120,-0.028,0.981,-0.020
-0.039,0.066,1.015,-19.190,88.190,130.100,-0.016,0.977,-0.024
-0.031,0.066,1.015,-19.910,88.180,129.380,-0.031,0.981,-0.016
-0.039,0.066,1.015,-19.680,88.180,129.610,-0.024,0.981,-0.020
-0.031,0.062,1.003,-19.500,88.190,129.790,-0.020,0.974,-0.020
-0.035,0.062,1.011,-19.470,88.180,129.820,-0.024,0.981,-0.024
-0.035,0.066,1.007,-19.480,88.180,129.810,-0.024,0.985,-0.024
-0.039,0.062,1.015,-19.520,88.180,129.770,-0.024,0.981,-0.024
-0.039,0.066,1.003,-19.260,88.180,130.030,-0.020,0.985,-0.024
-0.035,0.062,1.007,-19.290,88.180,130.000,-0.024,0.981,-0.020
-0.035,0.066,1.007,-19.100,88.180,130.190,-0.024,0.981,-0.020
-0.042,0.062,1.007,-19.180,88.180,130.110,-0.024,0.978,-0.024
-0.031,0.070,1.003,-19.650,88.180,129.640,-0.028,0.985,-0.024
-0.039,0.070,1.015,-20.180,88.190,129.110,-0.024,0.981,-0.016
-0.039,0.058,1.007,-19.210,88.170,130.070,-0.024,0.993,-0.031
-0.035,0.066,1.003,-19.210,88.170,130.070,-0.020,0.989,-0.035
-0.039,0.062,1.015,-19.760,88.260,129.510,-0.008,0.981,-0.016
-0.039,0.062,1.007,-19.680,88.220,129.600,-0.031,0.985,-0.028
-0.031,0.070,1.007,-19.560,88.250,129.710,-0.012,0.974,-0.008
-0.042,0.054,1.003,-19.590,88.240,129.680,-0.020,0.981,-0.016
-0.031,0.070,1.003,-16.390,88.190,132.870,-0.012,0.993,-0.031
-0.035,0.062,1.007,-16.410,88.180,132.840,-0.016,0.985,-0.035
-0.042,0.066,1.015,-16.660,88.180,132.590,-0.031,0.985,-0.028
-0.019,0.062,1.011,-16.930,88.180,132.320,-0.035,0.977,-0.020
-0.042,0.070,1.011,-17.770,88.200,131.450,-0.028,0.985,-0.024
-0.035,0.054,1.011,-17.540,88.250,131.670,0.012,0.989,-0.028
-0.031,0.058,1.007,-20.040,88.220,129.150,-0.043,0.969,-0.012
-0.027,0.050,1.011,-19.870,88.230,129.320,-0.039,0.974,-0.012
-0.019,0.039,1.027,-18.500,88.330,130.570,-0.035,0.993,-0.016
-0.011,-0.050,1.054,-20.810,88.320,128.000,-0.012,0.981,-0.008
0.023,-0.062,1.050,-19.330,88.460,129.310,-0.028,0.993,0.000
-0.046,0.113,1.031,-18.120,88.540,130.500,-0.016,0.993,0.000
-0.042,0.058,1.039,101.090,89.750,-111.100,0.008,1.005,0.004
0.019,0.019,1.054,150.320,87.960,-62.720,0.028,0.993,0.020
0.054,-0.003,1.054,151.110,86.850,-62.350,0.016,0.989,0.000
0.050,-0.027,1.046,149.290,86.840,-64.180,0.008,1.000,0.008
0.027,0.058,1.011,122.100,83.590,-89.560,0.082,0.997,-0.016
0.113,-0.023,1.023,121.650,83.310,-89.890,0.090,0.989,-0.020
0.121,0.000,0.996,121.110,83.070,-90.300,0.094,0.985,-0.020
0.140,-0.023,0.968,120.510,82.850,-90.770,0.098,0.989,-0.020
0.156,-0.042,0.957,118.310,80.480,-91.670,0.149,0.961,-0.012
0.191,-0.039,0.957,115.790,79.300,-93.250,0.188,0.931,-0.008
0.195,-0.050,0.945,112.480,78.390,-95.530,0.199,0.923,-0.020
0.218,-0.019,0.937,112.090,78.220,-95.720,0.199,0.931,-0.020
0.250,-0.085,0.968,108.890,76.880,-97.540,0.234,0.923,-0.016
0.242,-0.039,0.976,107.830,76.370,-97.780,0.254,0.902,-0.039
0.214,-0.058,0.957,106.600,76.180,-98.130,0.254,0.927,-0.024
0.218,-0.093,0.957,106.530,76.130,-98.040,0.254,0.939,-0.028
0.246,-0.050,0.968,108.110,75.100,-95.460,0.266,0.927,-0.012
0.265,-0.082,0.957,108.590,74.580,-94.420,0.273,0.927,-0.016
0.242,-0.105,0.957,109.460,74.010,-93.090,0.289,0.927,-0.020
0.273,-0.101,0.964,109.580,73.910,-92.900,0.289,0.927,-0.020
0.246,-0.113,0.941,110.050,73.190,-90.640,0.309,0.903,0.024
0.257,-0.105,0.953,110.010,73.240,-90.610,0.313,0.895,0.031
0.246,-0.121,0.976,109.950,73.310,-90.600,0.316,0.906,0.035
0.253,-0.105,0.980,109.880,73.360,-90.590,0.332,0.903,0.031
0.238,-0.058,0.976,109.130,73.960,-90.890,0.305,0.934,0.016
0.191,-0.015,0.964,108.700,74.390,-91.570,0.281,0.939,-0.004
0.187,-0.070,0.976,109.090,74.450,-92.070,0.266,0.938,-0.004
0.226,-0.027,1.003,109.150,74.480,-92.180,0.273,0.935,-0.008
0.214,-0.062,0.980,109.280,74.810,-93.070,0.234,0.949,0.008
0.218,-0.074,0.996,110.620,74.820,-91.730,0.234,0.950,-0.031
0.214,-0.074,0.988,111.180,74.890,-91.120,0.250,0.953,-0.004
0.199,-0.070,0.984,111.250,74.890,-91.020,0.262,0.942,-0.004
0.195,-0.046,0.984,111.830,75.030,-90.140,0.254,0.957,-0.004
0.207,-0.074,0.980,112.140,75.080,-89.910,0.250,0.953,0.008
0.230,-0.058,0.988,112.070,74.960,-90.070,0.246,0.941,0.016
0.195,-0.058,0.980,112.040,74.940,-90.100,0.246,0.950,0.012
0.222,-0.062,0.988,110.750,74.690,-90.810,0.258,0.946,-0.004
0.230,-0.085,0.984,110.590,74.700,-90.920,0.262,0.949,-0.004
0.214,-0.082,0.992,110.420,74.710,-91.050,0.262,0.958,-0.004
0.246,-0.078,0.984,110.250,74.700,-91.160,0.266,0.954,0.000
