-0.035,0.046,1.015,25.860,88.720,120.630,-0.020,0.985,-0.012
-0.039,0.050,1.011,25.900,88.720,120.670,-0.020,0.981,-0.012
-0.035,0.054,1.003,25.910,88.720,120.680,-0.020,0.981,-0.012
-0.035,0.050,1.015,25.960,88.720,120.730,-0.020,0.981,-0.012
-0.035,0.050,1.003,26.100,88.720,120.870,-0.020,0.981,-0.012
-0.039,0.046,1.019,26.110,88.720,120.880,-0.020,0.981,-0.012
-0.035,0.042,1.011,26.180,88.720,120.950,-0.020,0.985,-0.012
-0.039,0.046,1.011,26.250,88.720,121.020,-0.016,0.985,-0.016
-0.035,0.054,1.003,26.250,88.720,121.020,-0.016,0.981,-0.012
-0.035,0.050,1.011,26.270,88.720,121.040,-0.016,0.981,-0.012
-0.035,0.054,1.007,26.540,88.720,121.310,-0.016,0.981,-0.016
-0.035,0.054,1.011,26.580,88.720,121.350,-0.024,0.981,-0.012
-0.035,0.046,1.007,26.750,88.730,121.520,-0.020,0.981,-0.012
-0.031,0.050,1.011,26.800,88.730,121.570,-0.020,0.985,-0.012
-0.035,0.054,1.019,26.800,88.730,121.560,-0.016,0.981,-0.008
-0.035,0.050,1.007,26.780,88.730,121.550,-0.016,0.981,-0.012
-0.039,0.046,1.011,26.760,88.730,121.520,-0.020,0.981,-0.008
-0.035,0.050,1.007,26.750,88.730,121.520,-0.016,0.981,-0.008
-0.035,0.050,1.007,26.740,88.730,121.510,-0.020,0.981,-0.012
-0.039,0.046,1.011,26.740,88.730,121.510,-0.020,0.981,-0.008
-0.035,0.050,1.015,26.720,88.730,121.490,-0.020,0.981,-0.008
-0.035,0.050,1.007,26.570,88.730,121.340,-0.016,0.981,-0.008
-0.039,0.050,1.011,26.390,88.730,121.160,-0.020,0.981,-0.012
-0.035,0.050,1.011,26.360,88.730,121.130,-0.020,0.981,-0.012
-0.035,0.050,1.015,26.070,88.730,120.840,-0.020,0.981,-0.012
-0.035,0.050,1.007,25.920,88.730,120.690,-0.020,0.981,-0.012
-0.035,0.058,1.015,25.790,88.730,120.550,-0.020,0.981,-0.012
-0.039,0.054,1.035,25.760,88.730,120.530,-0.016,0.981,-0.012
-0.023,0.058,1.015,25.490,88.740,120.260,-0.031,0.989,-0.020
-0.046,0.042,1.003,23.770,88.880,118.410,0.059,1.001,0.004
-0.031,0.046,1.000,24.030,88.860,118.630,-0.031,0.981,-0.012
-0.039,0.050,0.949,24.260,88.830,118.870,-0.028,0.985,-0.016
-0.035,0.050,0.902,25.650,88.710,120.250,-0.043,1.008,-0.067
-0.007,0.050,1.035,23.090,88.920,117.570,0.082,0.981,0.031
-0.027,0.046,1.019,23.460,88.890,117.920,-0.047,0.996,-0.039
-0.039,0.066,1.003,23.340,88.900,117.810,-0.047,0.997,-0.031
-0.039,0.050,1.003,22.750,88.910,117.100,-0.020,0.981,-0.008
-0.035,0.050,1.007,25.170,88.720,119.520,-0.043,1.001,-0.047
-0.039,0.050,1.007,24.660,88.770,119.010,0.008,0.970,0.016
-0.039,0.058,1.011,24.780,88.770,119.130,0.004,0.970,0.012
-0.035,0.050,1.011,25.730,88.730,120.080,-0.012,0.974,-0.004
-0.039,0.050,1.007,27.290,88.630,121.650,-0.031,0.985,-0.028
-0.031,0.046,1.027,26.160,88.710,120.520,-0.008,0.974,0.000
-0.035,0.066,0.992,26.160,88.710,120.520,-0.012,0.978,0.000
-0.035,0.054,0.980,27.400,88.620,121.830,-0.024,0.981,-0.004
-0.035,0.054,1.015,27.900,88.590,122.610,0.012,0.978,-0.012
-0.039,0.058,1.007,28.280,88.600,123.370,-0.035,0.985,-0.004
-0.039,0.058,1.015,28.370,88.600,123.510,-0.047,0.985,-0.016
-0.035,0.054,1.011,29.250,88.610,124.540,-0.031,0.981,-0.020
-0.035,0.054,1.011,29.280,88.610,124.570,-0.016,0.978,-0.012
-0.039,0.058,1.007,29.300,88.610,124.590,-0.028,0.981,-0.016
-0.035,0.042,1.003,29.310,88.610,124.600,-0.020,0.981,-0.012
-0.039,0.062,1.000,28.920,88.600,124.210,-0.024,0.981,-0.016
-0.023,0.003,1.003,28.210,88.680,123.450,-0.028,0.985,-0.028
-0.042,0.078,1.031,27.280,88.720,122.370,-0.028,0.985,-0.024
-0.042,0.062,1.003,27.050,88.730,122.070,-0.031,0.981,-0.028
-0.093,0.046,1.035,25.700,88.790,119.820,-0.024,0.989,-0.035
-0.046,0.074,1.078,24.450,88.870,118.140,-0.028,0.981,0.008
-0.019,-0.082,1.234,24.480,88.980,117.770,-0.035,0.974,0.035
-0.054,0.000,0.863,26.560,89.010,119.890,-0.035,0.977,0.031
-0.007,-0.007,1.152,10.950,89.530,105.660,-0.051,0.996,0.047
-0.078,0.019,1.078,-104.060,89.500,-8.330,-0.012,1.000,-0.008
-0.003,-0.003,1.082,-114.270,88.620,-17.780,-0.016,0.989,0.031
-0.070,-0.007,1.019,-113.710,88.470,-17.110,-0.012,0.997,0.031
-0.023,-0.027,1.007,-146.300,86.870,-46.660,0.039,0.985,0.047
-0.007,-0.007,1.011,-148.740,86.890,-48.950,0.035,0.981,0.051
-0.042,0.003,0.980,-151.080,86.900,-51.150,0.020,0.985,0.024
0.011,-0.003,0.992,-153.100,86.890,-53.040,0.020,0.977,0.039
-0.007,0.000,0.964,-165.120,85.980,-64.000,0.024,0.961,0.024
0.019,-0.031,0.925,-168.620,85.360,-66.640,0.055,0.949,0.035
0.019,0.007,0.996,-172.560,85.010,-69.890,0.055,0.958,0.051
0.015,-0.015,0.984,-173.700,84.980,-70.880,0.059,0.954,0.043
0.019,0.011,0.976,179.170,84.900,-76.590,0.059,0.958,0.024
0.035,0.027,0.988,175.370,85.020,-79.570,0.074,0.942,0.008
0.082,-0.027,0.968,169.040,85.350,-85.330,0.067,0.950,0.020
0.117,-0.050,0.980,167.020,85.440,-87.230,0.067,0.945,0.012
0.054,0.000,1.019,143.500,86.340,-109.290,0.086,0.950,-0.020
0.097,0.019,1.000,127.180,86.340,-125.340,0.117,0.954,-0.020
0.035,0.011,1.027,124.660,86.330,-128.210,0.090,0.978,-0.004
0.089,0.070,1.035,124.850,86.310,-128.190,0.086,0.981,0.004
0.039,0.058,1.039,109.190,86.640,-147.590,0.047,1.005,-0.035
0.058,0.050,1.023,107.110,86.600,-149.850,0.047,0.997,-0.024
0.035,0.093,0.992,105.160,86.530,-151.950,0.047,0.997,-0.031
0.011,0.113,1.011,103.350,86.450,-153.880,0.047,0.993,-0.039
0.039,0.136,1.003,97.240,85.890,-161.030,0.028,0.965,-0.082
0.031,0.097,1.000,99.050,85.700,-160.150,0.020,0.969,-0.074
0.062,0.144,1.015,94.380,85.070,-165.510,0.016,0.969,-0.110
0.082,0.113,1.031,93.110,84.950,-166.920,0.012,0.969,-0.113
0.058,0.152,0.992,86.380,84.070,-174.770,0.024,0.989,-0.121
0.085,0.113,1.007,85.560,83.930,-176.330,0.035,0.997,-0.110
0.070,0.164,1.015,87.740,83.680,-174.740,0.047,0.989,-0.145
0.082,0.125,1.011,88.190,83.640,-174.420,0.047,0.978,-0.141
0.093,0.121,1.023,93.370,83.730,-169.860,0.043,0.977,-0.145
0.066,0.113,1.000,97.300,83.780,-166.180,0.035,0.989,-0.125
0.058,0.097,0.996,101.200,83.890,-162.370,0.047,0.989,-0.113
0.066,0.097,0.988,102.070,83.910,-161.490,0.059,0.985,-0.113
0.089,0.078,0.992,109.090,83.490,-154.650,0.074,0.953,-0.082
0.011,0.125,0.980,108.930,83.440,-154.840,0.078,0.958,-0.082
0.093,0.109,1.015,108.640,83.380,-155.160,0.082,0.957,-0.090
0.066,0.117,1.003,108.270,83.320,-155.600,0.067,0.962,-0.113
0.078,0.128,1.011,102.790,82.910,-161.460,0.047,0.981,-0.110
0.054,0.140,1.000,100.140,82.720,-164.290,0.047,0.978,-0.121
0.085,0.128,1.003,99.000,82.610,-165.620,0.043,0.981,-0.129
0.054,0.148,1.023,98.850,82.590,-165.840,0.043,0.985,-0.133
0.062,0.156,1.003,97.820,82.520,-167.390,0.035,0.973,-0.133
0.054,0.148,1.011,98.070,82.560,-167.350,0.028,0.978,-0.145
0.074,0.128,0.996,98.510,82.630,-167.170,0.031,0.981,-0.137
0.042,0.128,1.011,98.790,82.630,-166.930,0.035,0.978,-0.141
0.078,0.136,1.003,99.480,82.500,-166.460,0.039,0.977,-0.133
0.058,0.148,1.000,100.690,82.450,-165.370,0.035,0.989,-0.129
0.085,0.140,0.976,102.160,82.490,-164.020,0.047,0.978,-0.125
0.050,0.121,0.996,102.520,82.500,-163.670,0.047,0.977,-0.129
0.097,0.121,1.007,101.600,82.190,-164.640,0.039,0.981,-0.137
0.062,0.140,0.988,101.880,82.230,-164.340,0.051,0.985,-0.145
0.058,0.152,0.988,102.210,82.270,-164.010,0.055,0.977,-0.133
0.054,0.109,1.007,102.610,82.310,-163.640,0.059,0.978,-0.133
0.070,0.132,1.023,105.200,82.440,-161.230,0.051,0.966,-0.125
0.070,0.128,1.003,104.190,82.400,-162.200,0.039,0.978,-0.125
0.066,0.136,0.988,102.990,82.450,-163.230,0.035,0.993,-0.133
0.082,0.125,1.000,103.000,82.480,-163.220,0.039,0.993,-0.125
0.070,0.128,0.992,102.400,82.410,-163.690,0.051,0.965,-0.129
0.097,0.117,1.003,101.000,82.320,-165.070,0.039,0.969,-0.117
0.015,0.148,1.011,99.930,82.370,-166.030,0.059,0.973,-0.137
0.074,0.136,1.027,99.650,82.360,-166.310,0.051,0.973,-0.129
